Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ROU,202112,30 – 40,11,0,0,0,0,2,13
ROU,202112,40 – 50,21,0,0,0,0,1,22
ROU,202112,50 – 60,13,0,0,0,0,0,13
ROU,202112,60 – 70,24,1,0,0,0,2,27
ROU,202112,70 – 80,15,0,0,0,0,0,15
ROU,202112,>= 80,4,0,0,0,0,3,7
ROU,202113,10 – 20,1,0,0,0,0,0,1
ROU,202113,20 – 30,22,0,2,0,0,0,24
ROU,202113,30 – 40,24,1,5,0,0,0,30
ROU,202113,40 – 50,33,0,5,0,0,0,38
ROU,202113,5 – 10,1,0,0,0,0,0,1
ROU,202113,50 – 60,22,0,1,0,0,2,25
ROU,202113,60 – 70,27,0,0,0,0,3,30
ROU,202113,70 – 80,11,0,0,0,0,3,14
ROU,202113,>= 80,14,0,0,0,0,1,15
ROU,202114,1 – 5,2,0,0,0,0,0,2
ROU,202114,10 – 20,3,0,0,0,0,0,3
ROU,202114,20 – 30,5,0,0,0,0,0,5
ROU,202114,30 – 40,14,0,0,0,0,1,15
ROU,202114,40 – 50,18,0,0,0,0,1,19
ROU,202114,5 – 10,1,0,0,0,0,0,1
ROU,202114,50 – 60,20,0,0,0,0,1,21
ROU,202114,60 – 70,25,0,0,0,0,1,26
ROU,202114,70 – 80,18,0,0,0,0,0,18
ROU,202114,>= 80,11,0,0,0,0,0,11
ROU,202115,10 – 20,1,0,0,0,0,0,1
ROU,202115,20 – 30,11,0,0,0,0,4,15
ROU,202115,30 – 40,6,0,0,0,0,2,8
ROU,202115,40 – 50,4,0,0,0,0,2,6
ROU,202115,5 – 10,1,0,0,0,0,0,1
ROU,202115,50 – 60,5,0,0,0,0,0,5
ROU,202115,60 – 70,6,0,0,0,0,0,6
ROU,202115,70 – 80,6,0,0,0,0,1,7
ROU,202115,>= 80,1,0,0,0,0,0,1
ROU,202116,1 – 5,2,0,0,0,0,0,2
ROU,202116,10 – 20,3,0,0,0,0,0,3
ROU,202116,20 – 30,7,0,0,0,0,0,7
ROU,202116,30 – 40,22,0,0,0,0,0,22
ROU,202116,40 – 50,10,0,0,0,0,1,11
ROU,202116,5 – 10,1,0,0,0,0,0,1
ROU,202116,50 – 60,18,1,0,0,0,1,20
ROU,202116,60 – 70,11,0,0,0,0,0,11
ROU,202116,70 – 80,13,0,0,0,0,1,14
ROU,202116,>= 80,8,0,0,0,0,0,8
ROU,202117,10 – 20,1,0,0,0,0,0,1
ROU,202117,20 – 30,2,0,1,0,0,0,3
ROU,202117,30 – 40,3,0,0,0,0,0,3
ROU,202117,40 – 50,6,0,2,0,0,0,8
ROU,202117,50 – 60,3,0,0,0,0,1,4
ROU,202117,60 – 70,7,0,0,0,0,0,7
ROU,202117,70 – 80,3,0,0,0,0,2,5
ROU,202117,>= 80,1,0,0,0,0,0,1
ROU,202118,1 – 5,1,0,0,0,0,0,1
ROU,202118,10 – 20,5,0,0,0,0,1,6
ROU,202118,20 – 30,10,1,1,0,0,0,12
