Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
ISR,202140,>= 80,0,0,4,0,0,4
ISR,202141,1 – 5,0,0,12,0,5,17
ISR,202141,10 – 20,0,0,68,0,7,75
ISR,202141,20 – 30,0,0,48,0,5,53
ISR,202141,30 – 40,0,0,56,0,7,63
ISR,202141,40 – 50,0,0,30,0,8,38
ISR,202141,5 – 10,0,0,33,0,9,42
ISR,202141,50 – 60,0,0,19,0,8,27
ISR,202141,60 – 70,0,0,22,0,5,27
ISR,202141,70 – 80,0,0,4,0,2,6
ISR,202141,< 1,0,0,1,0,0,1
ISR,202141,>= 80,0,0,4,0,2,6
ISR,202142,1 – 5,0,0,8,0,0,8
ISR,202142,10 – 20,0,0,29,0,4,33
ISR,202142,20 – 30,0,0,32,0,9,41
ISR,202142,30 – 40,0,0,32,0,2,34
ISR,202142,40 – 50,0,0,30,0,1,31
ISR,202142,5 – 10,0,0,23,0,1,24
ISR,202142,50 – 60,0,0,12,0,0,12
ISR,202142,60 – 70,0,0,12,0,1,13
ISR,202142,70 – 80,0,0,6,0,0,6
ISR,202142,>= 80,0,0,3,0,0,3
ISR,202143,1 – 5,0,0,5,0,2,7
ISR,202143,10 – 20,0,0,27,0,0,27
ISR,202143,20 – 30,0,0,18,0,3,21
ISR,202143,30 – 40,0,0,29,0,1,30
ISR,202143,40 – 50,0,0,21,0,0,21
ISR,202143,5 – 10,0,0,24,0,1,25
ISR,202143,50 – 60,0,0,11,0,0,11
ISR,202143,60 – 70,0,0,10,0,0,10
ISR,202143,70 – 80,0,0,5,0,0,5
ISR,202143,< 1,0,0,3,0,0,3
ISR,202143,>= 80,0,0,3,0,0,3
ISR,202144,1 – 5,0,0,24,0,3,27
ISR,202144,10 – 20,0,0,105,0,18,123
ISR,202144,20 – 30,0,0,54,0,9,63
ISR,202144,30 – 40,0,0,76,0,3,79
ISR,202144,40 – 50,0,0,70,0,5,75
ISR,202144,5 – 10,0,0,84,0,16,100
ISR,202144,50 – 60,0,0,27,0,2,29
ISR,202144,60 – 70,0,0,24,0,2,26
ISR,202144,70 – 80,0,0,13,0,2,15
ISR,202144,< 1,0,0,4,0,0,4
ISR,202144,>= 80,0,0,6,0,0,6
ISR,202145,1 – 5,0,0,6,0,1,7
ISR,202145,10 – 20,0,0,33,0,2,35
ISR,202145,20 – 30,0,0,23,0,2,25
ISR,202145,30 – 40,0,0,20,0,0,20
ISR,202145,40 – 50,0,0,23,0,4,27
ISR,202145,5 – 10,0,0,25,0,1,26
ISR,202145,50 – 60,0,0,15,0,0,15
ISR,202145,60 – 70,0,0,14,0,2,16
ISR,202145,70 – 80,0,0,5,0,0,5
ISR,202145,< 1,0,0,1,0,0,1
ISR,202145,>= 80,0,0,4,0,0,4
ISR,202146,1 – 5,0,0,22,0,3,25
ISR,202146,10 – 20,0,0,191,0,20,211
ISR,202146,20 – 30,0,0,57,0,2,59
ISR,202146,30 – 40,0,0,81,1,9,91
ISR,202146,40 – 50,0,0,72,0,3,75
ISR,202146,5 – 10,0,0,171,0,15,186
ISR,202146,50 – 60,0,0,23,0,2,25
ISR,202146,60 – 70,0,0,20,0,3,23
ISR,202146,70 – 80,0,0,8,0,1,9
ISR,202146,< 1,0,0,6,0,1,7
ISR,202146,>= 80,0,0,6,0,1,7
ISR,202147,1 – 5,0,0,33,0,5,38
ISR,202147,10 – 20,0,0,182,0,16,198
ISR,202147,20 – 30,0,0,62,0,8,70
ISR,202147,30 – 40,0,0,97,4,9,110
ISR,202147,40 – 50,0,0,87,1,8,96
ISR,202147,5 – 10,0,0,190,0,13,203
ISR,202147,50 – 60,0,0,39,0,7,46
ISR,202147,60 – 70,0,0,28,0,1,29
ISR,202147,70 – 80,0,0,8,0,1,9
ISR,202147,< 1,0,0,6,0,0,6
ISR,202147,>= 80,0,0,10,0,2,12
ISR,202148,1 – 5,0,0,17,1,3,21
ISR,202148,10 – 20,0,0,155,0,10,165
ISR,202148,20 – 30,0,0,46,1,4,51
ISR,202148,30 – 40,0,0,70,2,5,77
ISR,202148,40 – 50,1,0,58,0,11,70
ISR,202148,5 – 10,1,0,128,0,15,144
ISR,202148,50 – 60,0,0,36,0,4,40
ISR,202148,60 – 70,0,0,7,2,2,11
ISR,202148,70 – 80,0,0,7,2,1,10
ISR,202148,< 1,0,0,3,0,1,4
ISR,202148,>= 80,0,0,2,0,1,3
ISR,202149,1 – 5,0,0,40,1,28,69
ISR,202149,10 – 20,0,0,164,12,53,229
ISR,202149,20 – 30,0,0,62,15,14,91
ISR,202149,30 – 40,0,0,138,25,29,192
ISR,202149,40 – 50,0,0,85,15,25,125
ISR,202149,5 – 10,0,0,179,3,46,228
ISR,202149,50 – 60,0,0,38,10,16,64
ISR,202149,60 – 70,0,0,28,6,5,39
ISR,202149,70 – 80,0,0,10,2,1,13
ISR,202149,< 1,0,0,8,0,1,9
ISR,202149,>= 80,0,0,9,0,1,10
ISR,202150,1 – 5,0,0,22,8,6,36
ISR,202150,10 – 20,0,0,103,49,26,178
ISR,202150,20 – 30,0,0,52,58,13,123
ISR,202150,30 – 40,0,0,65,34,8,107
ISR,202150,40 – 50,0,0,43,49,12,104
ISR,202150,5 – 10,0,0,96,13,35,144
ISR,202150,50 – 60,0,0,23,25,8,56
ISR,202150,60 – 70,0,0,14,10,3,27
ISR,202150,70 – 80,0,0,11,3,5,19
ISR,202150,< 1,0,0,3,0,1,4
ISR,202150,>= 80,0,0,5,0,3,8
ISR,202151,1 – 5,0,0,4,2,0,6
ISR,202151,10 – 20,0,0,28,30,4,62
ISR,202151,20 – 30,0,0,6,20,1,27
ISR,202151,30 – 40,0,0,16,17,4,37
ISR,202151,40 – 50,0,0,11,20,5,36
ISR,202151,5 – 10,0,0,23,7,3,33
ISR,202151,50 – 60,0,0,7,9,3,19
ISR,202151,60 – 70,0,0,1,6,2,9
ISR,202151,70 – 80,0,0,1,1,3,5
ISR,202151,< 1,0,0,1,0,0,1
ISR,202151,>= 80,0,0,1,2,1,4
