Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
IDN,202120,30 – 40,1,1,4,0,31,37
IDN,202120,40 – 50,0,0,3,0,35,38
IDN,202120,5 – 10,1,0,1,0,8,10
IDN,202120,50 – 60,0,0,0,0,40,40
IDN,202120,60 – 70,0,0,2,0,15,17
IDN,202120,70 – 80,0,0,0,0,4,4
IDN,202120,< 1,0,0,0,0,1,1
IDN,202120,>= 80,0,0,0,0,1,1
IDN,202121,1 – 5,0,0,2,0,3,5
IDN,202121,10 – 20,0,1,6,0,14,21
IDN,202121,20 – 30,0,0,22,0,38,60
IDN,202121,30 – 40,3,0,23,0,26,52
IDN,202121,40 – 50,1,1,24,0,32,58
IDN,202121,5 – 10,0,0,0,0,3,3
IDN,202121,50 – 60,1,0,28,0,17,46
IDN,202121,60 – 70,0,0,10,0,10,20
IDN,202121,70 – 80,1,0,1,0,4,6
IDN,202121,< 1,0,0,0,0,5,5
IDN,202121,>= 80,0,0,0,0,3,3
IDN,202122,1 – 5,0,0,8,0,5,13
IDN,202122,10 – 20,1,0,21,0,22,44
IDN,202122,20 – 30,1,2,33,0,28,64
IDN,202122,30 – 40,5,0,44,0,36,85
IDN,202122,40 – 50,1,0,26,0,18,45
IDN,202122,5 – 10,0,0,6,0,5,11
IDN,202122,50 – 60,1,0,41,0,23,65
IDN,202122,60 – 70,0,0,11,0,8,19
IDN,202122,70 – 80,0,0,4,0,5,9
IDN,202122,>= 80,0,0,1,0,0,1
IDN,202123,1 – 5,0,0,6,0,4,10
IDN,202123,10 – 20,0,0,18,0,9,27
IDN,202123,20 – 30,2,0,58,0,25,85
IDN,202123,30 – 40,1,0,63,0,15,79
IDN,202123,40 – 50,0,0,43,0,15,58
IDN,202123,5 – 10,0,0,1,0,0,1
IDN,202123,50 – 60,0,0,41,0,17,58
IDN,202123,60 – 70,0,0,18,0,6,24
IDN,202123,70 – 80,0,0,8,0,4,12
IDN,202123,< 1,0,0,3,0,2,5
IDN,202123,>= 80,0,0,3,0,0,3
IDN,202124,1 – 5,0,0,31,0,5,36
IDN,202124,10 – 20,0,0,61,0,12,73
IDN,202124,20 – 30,0,0,72,0,12,84
IDN,202124,30 – 40,0,0,82,0,26,108
IDN,202124,40 – 50,0,0,59,0,20,79
IDN,202124,5 – 10,0,0,21,0,0,21
IDN,202124,50 – 60,1,0,53,0,5,59
IDN,202124,60 – 70,0,0,18,0,12,30
IDN,202124,70 – 80,0,0,6,0,2,8
IDN,202124,< 1,0,0,10,0,0,10
IDN,202124,>= 80,0,0,1,0,0,1
IDN,202125,1 – 5,0,0,10,0,0,10
IDN,202125,10 – 20,0,0,49,0,5,54
IDN,202125,20 – 30,0,0,129,0,7,136
IDN,202125,30 – 40,0,0,123,0,10,133
IDN,202125,40 – 50,0,0,90,0,7,97
IDN,202125,5 – 10,0,0,12,0,0,12
IDN,202125,50 – 60,0,0,71,0,11,82
IDN,202125,60 – 70,0,0,31,0,4,35
IDN,202125,70 – 80,0,0,14,0,2,16
IDN,202125,< 1,0,0,2,0,2,4
IDN,202125,>= 80,0,0,2,0,0,2
IDN,202126,1 – 5,0,0,8,0,2,10
IDN,202126,10 – 20,1,0,39,0,4,44
IDN,202126,20 – 30,2,0,97,0,8,107
IDN,202126,30 – 40,2,0,99,0,8,109
IDN,202126,40 – 50,1,0,92,0,13,106
IDN,202126,5 – 10,1,0,11,0,1,13
IDN,202126,50 – 60,1,0,80,0,5,86
IDN,202126,60 – 70,0,0,35,0,4,39
IDN,202126,70 – 80,0,0,19,0,0,19
IDN,202126,< 1,0,0,8,0,0,8
IDN,202126,>= 80,0,0,2,0,1,3
IDN,202127,1 – 5,0,0,11,0,1,12
IDN,202127,10 – 20,0,0,36,0,3,39
IDN,202127,20 – 30,0,0,105,0,3,108
IDN,202127,30 – 40,0,0,113,0,7,120
IDN,202127,40 – 50,0,0,96,0,4,100
IDN,202127,5 – 10,0,0,16,0,1,17
IDN,202127,50 – 60,0,0,61,0,7,68
IDN,202127,60 – 70,0,0,24,0,0,24
IDN,202127,70 – 80,0,0,5,0,0,5
IDN,202127,< 1,0,0,6,0,0,6
IDN,202127,>= 80,0,0,1,0,1,2
IDN,202128,1 – 5,0,0,16,0,0,16
IDN,202128,10 – 20,0,0,34,0,1,35
IDN,202128,20 – 30,0,0,88,0,2,90
IDN,202128,30 – 40,0,0,97,0,1,98
IDN,202128,40 – 50,0,0,70,0,4,74
IDN,202128,5 – 10,0,0,12,0,2,14
IDN,202128,50 – 60,0,0,45,0,4,49
IDN,202128,60 – 70,0,0,33,0,2,35
IDN,202128,70 – 80,0,0,15,0,1,16
IDN,202128,< 1,0,0,7,0,0,7
IDN,202128,>= 80,0,0,2,0,0,2
IDN,202129,1 – 5,0,0,12,0,0,12
IDN,202129,10 – 20,0,0,27,0,2,29
IDN,202129,20 – 30,0,0,65,0,0,65
IDN,202129,30 – 40,1,0,76,0,4,81
IDN,202129,40 – 50,0,0,54,0,1,55
IDN,202129,5 – 10,0,0,7,0,0,7
IDN,202129,50 – 60,0,0,36,0,0,36
IDN,202129,60 – 70,0,0,31,0,0,31
IDN,202129,70 – 80,0,0,5,0,0,5
IDN,202129,< 1,0,0,5,0,0,5
IDN,202129,>= 80,0,0,1,0,0,1
IDN,202130,1 – 5,0,0,12,0,0,12
IDN,202130,10 – 20,0,0,27,0,1,28
IDN,202130,20 – 30,0,0,95,0,0,95
IDN,202130,30 – 40,0,0,103,0,2,105
IDN,202130,40 – 50,0,0,90,0,2,92
IDN,202130,5 – 10,0,0,12,0,0,12
IDN,202130,50 – 60,0,0,55,0,0,55
IDN,202130,60 – 70,0,0,22,0,0,22
IDN,202130,70 – 80,0,0,11,0,0,11
IDN,202130,< 1,0,0,6,0,0,6
IDN,202130,>= 80,0,0,3,0,0,3
IDN,202131,1 – 5,0,0,21,0,0,21
IDN,202131,10 – 20,0,0,57,0,1,58
IDN,202131,20 – 30,0,0,102,0,2,104
IDN,202131,30 – 40,0,0,112,0,4,116
IDN,202131,40 – 50,0,0,80,0,2,82
IDN,202131,5 – 10,0,0,26,0,0,26
IDN,202131,50 – 60,0,0,70,0,0,70
IDN,202131,60 – 70,0,0,51,0,1,52
IDN,202131,70 – 80,0,0,18,0,1,19
IDN,202131,< 1,0,0,7,0,0,7
IDN,202131,>= 80,0,0,3,0,0,3
IDN,202132,1 – 5,0,0,12,0,0,12
IDN,202132,10 – 20,0,0,17,0,0,17
IDN,202132,20 – 30,0,0,47,0,0,47
IDN,202132,30 – 40,0,0,49,0,0,49
IDN,202132,40 – 50,0,0,51,0,0,51
IDN,202132,5 – 10,0,0,7,0,0,7
IDN,202132,50 – 60,0,0,38,0,1,39
IDN,202132,60 – 70,0,0,24,0,0,24
IDN,202132,70 – 80,0,0,9,0,0,9
IDN,202132,< 1,0,0,3,0,0,3
IDN,202132,>= 80,0,0,7,0,0,7
IDN,202133,1 – 5,0,0,6,0,0,6
IDN,202133,10 – 20,0,0,17,0,0,17
IDN,202133,20 – 30,0,0,52,0,0,52
IDN,202133,30 – 40,0,0,77,0,0,77
IDN,202133,40 – 50,0,0,50,0,0,50
IDN,202133,5 – 10,0,0,10,0,0,10
IDN,202133,50 – 60,0,0,41,0,0,41
IDN,202133,60 – 70,0,0,23,0,0,23
IDN,202133,70 – 80,0,0,9,0,0,9
IDN,202133,>= 80,0,0,9,0,0,9
IDN,202134,1 – 5,0,0,4,0,0,4
IDN,202134,10 – 20,0,0,19,0,0,19
IDN,202134,20 – 30,0,0,68,0,1,69
IDN,202134,30 – 40,0,0,81,0,0,81
IDN,202134,40 – 50,0,0,35,0,0,35
IDN,202134,5 – 10,0,0,3,0,0,3
IDN,202134,50 – 60,0,0,37,0,0,37
IDN,202134,60 – 70,0,0,26,0,0,26
IDN,202134,70 – 80,0,0,16,0,0,16
IDN,202134,< 1,0,0,6,0,0,6
IDN,202134,>= 80,0,0,4,0,0,4
IDN,202135,1 – 5,0,0,11,0,0,11
IDN,202135,10 – 20,0,0,26,0,0,26
IDN,202135,20 – 30,0,0,55,0,3,58
IDN,202135,30 – 40,0,0,69,0,0,69
IDN,202135,40 – 50,0,0,49,0,0,49
IDN,202135,5 – 10,0,0,10,0,0,10
IDN,202135,50 – 60,0,0,46,0,0,46
IDN,202135,60 – 70,0,0,34,0,0,34
IDN,202135,70 – 80,0,0,15,0,0,15
IDN,202135,< 1,0,0,4,0,0,4
IDN,202135,>= 80,0,0,4,0,0,4
IDN,202136,1 – 5,0,0,5,0,0,5
IDN,202136,10 – 20,0,0,9,0,0,9
IDN,202136,20 – 30,0,0,47,0,1,48
IDN,202136,30 – 40,0,0,44,0,0,44
IDN,202136,40 – 50,0,0,42,0,0,42
IDN,202136,5 – 10,0,0,3,0,0,3
IDN,202136,50 – 60,0,0,44,0,1,45
IDN,202136,60 – 70,0,0,17,0,0,17
IDN,202136,70 – 80,0,0,8,0,0,8
IDN,202136,< 1,0,0,2,0,0,2
IDN,202136,>= 80,0,0,4,0,0,4
IDN,202137,1 – 5,0,0,4,0,0,4
IDN,202137,10 – 20,0,0,11,0,0,11
IDN,202137,20 – 30,0,0,40,0,1,41
IDN,202137,30 – 40,0,0,49,0,0,49
IDN,202137,40 – 50,0,0,29,0,1,30
IDN,202137,5 – 10,0,0,6,0,0,6
IDN,202137,50 – 60,0,0,29,0,0,29
IDN,202137,60 – 70,0,0,19,0,0,19
IDN,202137,70 – 80,0,0,9,0,0,9
IDN,202137,< 1,0,0,1,0,0,1
IDN,202137,>= 80,0,0,2,0,0,2
IDN,202138,1 – 5,0,0,5,0,0,5
IDN,202138,10 – 20,0,0,12,0,0,12
IDN,202138,20 – 30,0,0,20,0,0,20
IDN,202138,30 – 40,0,0,37,0,1,38
IDN,202138,40 – 50,0,0,32,0,0,32
IDN,202138,5 – 10,0,0,8,0,0,8
IDN,202138,50 – 60,0,0,17,0,0,17
IDN,202138,60 – 70,0,0,10,0,0,10
